E,75253,CHEMBL45827,,CCN(CC)CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,CHEMBL45827,PD-161570,PD-161570,108.1,1,11,0.2
E,1591901,CHEMBL3039081,,C[C@]12CCC3C(CC[C@]4(O)C[C@@H](O)CC[C@]34C=O)[C@@]1(O)CCC2C1=CC(=O)OC1,CHEMBL3039081,STROPHANTIDIN,STROPHANTIDIN,107.65,1,12,0.21
E,1763588,CHEMBL3301626,BASIMGLURANT,Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(F)cc1,CHEMBL3301626,BASIMGLURANT,BASIMGLURANT,107.46,1,13,0.23
E,212953,CHEMBL128136,,C[S@@+]([O-])CCCCN=C=S,CHEMBL128136,SULFORAPHANE,SULFORAPHANE,106.81,1,14,0.25
E,1303659,CHEMBL1982368,,Clc1ccc(N/N=C(\c2ccccc2)c2ccccn2)nc1,CHEMBL1982368,"JIB04 (NSC693627)","JIB04 (NSC693627)",106.38,1,15,0.27
E,334337,CHEMBL1397,POSACONAZOLE,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,CHEMBL1397,POSACONAZOLE,POSACONAZOLE,106.34,1,16,0.29
E,1076878,CHEMBL1688861,,CC(C)(N)c1cc(C(=O)N[C@@H]2CCc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3C2)cc(C(F)(F)F)c1,CHEMBL1688861,ML-786,ML-786,105.5,1,17,0.3
E,908622,CHEMBL1484738,,N=C(Nc1ccc(I)cc1)NC1C2CC3CC(C2)CC1C3,CHEMBL1484738,IPAG,IPAG,105.49,1,18,0.32
E,54518,CHEMBL37708,,CN1c2cc3c(cc2N=C(c2ccc(C(=O)O)cc2)c2ccccc21)C(C)(C)CCC3(C)C,CHEMBL37708,LE-135,LE-135,105.47,1,19,0.34
E,1162276,CHEMBL1801204,AZD-8055,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CO,CHEMBL1801204,AZD8055,AZD8055,105.21,1,20,0.36
E,1677677,CHEMBL3188386,WNT-974,Cc1cc(-c2ncc(CC(=O)Nc3ccc(-c4cnccn4)cn3)cc2C)ccn1,CHEMBL3188386,LGK-974,LGK-974,104.98,1,21,0.37
E,1619524,CHEMBL3120215,OSI-027,COc1cccc2cc(-c3nc([C@H]4CC[C@H](C(=O)O)CC4)n4ncnc(N)c34)[nH]c12,CHEMBL3120215,OSI-027,OSI-027,104.83,1,22,0.39
E,419032,CHEMBL252164,LUMINESPIB,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,CHEMBL252164,LUMINESPIB,LUMINESPIB,104.46,1,23,0.41
E,1949623,CHEMBL3586404,,CO[C@H]1CC[C@H](N2C(=O)CNc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1,CHEMBL3586404,CC-223,CC-223,104.45,1,24,0.43
E,84655,CHEMBL298734,LONAFARNIB,NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,CHEMBL298734,"LONAFARNIB (SCH66336",LONAFARNIB,104.38,1,25,0.45
E,560586,CHEMBL539947,"TYRPHOSTIN AG 879",CC(C)(C)c1cc(/C=C(\C#N)C(N)=S)cc(C(C)(C)C)c1O,CHEMBL539947,"TYRPHOSTIN AG 879 (A","TYRPHOSTIN AG 879 (A",104.17,1,26,0.46
E,1297777,CHEMBL1976486,,C/C(=N\NC(=S)N1CCC1)c1ccccn1,CHEMBL1976486,NSC319726,NSC319726,104.16,1,27,0.48
E,2341548,CHEMBL4303677,,FC(F)(F)Oc1ccc2nc(-c3ccc(OCCOCCOc4ccc(-c5nc6ccc(OC(F)(F)F)cc6[nH]5)nc4)cn3)[nH]c2c1,CHEMBL4303677,AI-10-49,AI-10-49,103.79,1,28,0.5
E,96117,CHEMBL61479,SIRAMESINE,Fc1ccc(-n2cc(CCCCN3CCC4(CC3)OCc3ccccc34)c3ccccc32)cc1,CHEMBL61479,"SIRAMESINE (HYDROCHL","SIRAMESINE (HYDROCHL",103.7,1,29,0.52
E,487799,CHEMBL468984,,COc1cc(Br)c(Nc2nc(-c3c(C)nc4ncccn34)cs2)c(Br)c1,CHEMBL468984,PTC-209,PTC-209,103.59,1,30,0.53
E,425081,CHEMBL257167,,NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(N)=O,CHEMBL257167,TPCA-1,TPCA-1,103.51,1,31,0.55
E,145976,CHEMBL88272,,CC(C)(Cc1c[nH]c2ccc(Cl)cc12)NCCOc1ccccc1OCC1CC1,CHEMBL88272,RS-17053,RS-17053,103.28,1,32,0.57
E,426514,CHEMBL256105,MONENSIN,CC[C@@]1([C@@H]2O[C@@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@@H]2C)CC[C@H]([C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC)[C@H](C)C(=O)O)O3)O2)O1,CHEMBL1908308,"MONENSIN SODIUM","MONENSIN SODIUM",103.16,1,33,0.59
E,1527489,CHEMBL2337806,,C[C@H](NC(=O)c1sccc1OCc1ccc(Cl)cc1)c1ccccc1,CHEMBL2337806,AS-1949490,AS-1949490,103.13,1,34,0.61
E,1748986,CHEMBL3264002,,CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,CHEMBL3264002,"RO5126766 (CH5126766","RO5126766 (CH5126766",102.55,1,35,0.62
E,19320,CHEMBL17645,CGP-71683A,Nc1nc(NC[C@H]2CC[C@H](CNS(=O)(=O)c3cccc4ccccc34)CC2)nc2ccccc12,CHEMBL17645,CGP-71683,CGP-71683,102.51,1,36,0.64
E,674816,CHEMBL1200865,"LOTEPREDNOL ETABONATE",CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CHEMBL1200865,"LOTEPREDNOL ETABONAT","LOTEPREDNOL ETABONAT",102.5,1,37,0.66
E,225547,CHEMBL137648,,O=C(CCCN1CCC2(CC1)C(=O)N(Cc1cccc(F)c1)CN2c1ccccc1)c1ccc(F)cc1,CHEMBL137648,"3'-FLUOROBENZYLSPIPE","3'-FLUOROBENZYLSPIPE",102.38,1,38,0.68
E,256000,CHEMBL152649,CHLORMIDAZOLE,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,CHEMBL152649,CHLORMIDAZOLE,CHLORMIDAZOLE,102.14,1,39,0.7
E,69277,CHEMBL46286,"OMACETAXINE MEPESUCCINATE",COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,CHEMBL46286,HOMOHARRINGTONINE,HOMOHARRINGTONINE,102.02,1,40,0.71
E,1265685,CHEMBL1922094,APITOLISIB,Cc1c(CN2CCN(C(=O)[C@H](C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,CHEMBL1922094,"APITOLISIB (GDC-0980","APITOLISIB (GDC-0980",101.92,1,41,0.73
E,1945430,CHEMBL3577124,,CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1,CHEMBL3577124,LY3009120,LY3009120,101.58,1,42,0.75
E,75901,CHEMBL888,GEMCITABINE,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,CHEMBL888,GEMCITABINE,GEMCITABINE,101.43,1,43,0.77
E,1613932,CHEMBL3105836,,O=C(/C=C/c1ccc2ccccc2n1)c1ccncc1,CHEMBL3105836,PFK-015,PFK-015,101.32,1,44,0.78
E,2341462,CHEMBL4303591,,C=C(NNC(=S)NNC(=S)Nc1ccccc1Cl)c1ccccn1,CHEMBL4303591,N-(2-CHLOROPHENYL)-2,N-(2-CHLOROPHENYL)-2,101.26,1,45,0.8
E,1530340,CHEMBL2348501,,COc1cc(Br)c(S(=O)(=O)Nc2ccc(Cl)c(O[C@@H]3CCN(C)C3)c2)cc1OC,CHEMBL2348501,SB-657510,SB-657510,101.07,1,46,0.82
E,612198,CHEMBL1076347,TRICLOCARBAN,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,CHEMBL1076347,TRICLOCARBAN,TRICLOCARBAN,101.03,1,47,0.84
E,1047410,CHEMBL1624459,,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3n2)cc1,CHEMBL1624459,DBEQ,DBEQ,100.89,1,48,0.86
E,2341477,CHEMBL4303606,,CC(C)(O)c1ccn2c(-c3ccc(F)c(-c4ccc(F)cc4C#N)c3)cnc2c1F,CHEMBL4303606,TP-003,TP-003,100.82,1,49,0.87
E,690605,CHEMBL1224151,,COc1cc(/C=C2\CCCN([C@@H](C)c3ccc(F)cc3)C2=O)ccc1-n1cnc(C)c1,CHEMBL1224151,"E 2012","E 2012",100.79,1,50,0.89
E,333245,CHEMBL200381,,N#Cc1cnc2cnc(NCc3cccnc3)cc2c1Nc1ccc(F)c(Cl)c1,CHEMBL200381,TC-S-7006,TC-S-7006,100.67,1,51,0.91
E,1824482,CHEMBL3360305,,COc1cccc(-c2cc(F)ccc2[C@H]2Cc3nc(N)nc(C)c3C(=O)N2)n1,CHEMBL3360305,NVP-HSP990,NVP-HSP990,100.41,1,52,0.93
E,1037721,CHEMBL1614710,OSI-930,O=C(Nc1ccc(OC(F)(F)F)cc1)c1sccc1NCc1ccnc2ccccc12,CHEMBL1614710,OSI-930,OSI-930,100.4,1,53,0.94
E,632141,CHEMBL1086484,,O=S(=O)(Cc1ccccc1)Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1,CHEMBL1086484,GSK9027,GSK9027,100.2,1,54,0.96
E,6343,CHEMBL386389,,C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,CHEMBL386389,CYCLOSPORINE,CYCLOSPORINE,100.07,1,55,0.98
E,114108,CHEMBL305906,CETYLPYRIDINIUM,CCCCCCCCCCCCCCCC[n+]1ccccc1,CHEMBL2003538,"CETYLPYRIDINIUM CHLO","CETYLPYRIDINIUM CHLO",100.02,1,56,1.0
E,36864,CHEMBL727,THIOGUANINE,Nc1nc2[nH]cnc2c(=S)[nH]1,CHEMBL727,TIOGUANINE,TIOGUANINE,99.92,1,57,1.02
E,1378497,CHEMBL2106227,ETIFOXINE,CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1,CHEMBL2106227,"ETIFOXINE (HYDROCHLO",ETIFOXINE,99.7,1,58,1.03
E,602753,CHEMBL601661,,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCC5(CC4)OCCO5)c3n2)cc1,CHEMBL601661,WYE-125132,WYE-125132,99.7,1,59,1.05
E,1416020,CHEMBL2144069,,Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ccc2ncn(C)c(=O)c2c1,CHEMBL2144069,AZ-628,AZ-628,99.59,1,60,1.07
E,979620,CHEMBL1555736,ETHAVERINE,CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC,CHEMBL1316965,"ETHAVERINE HYDROCHLO",ETHAVERINE,99.42,1,61,1.09
E,414417,CHEMBL399572,,N#Cc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,CHEMBL399572,REMODELIN,REMODELIN,99.36,1,62,1.1
E,1745944,CHEMBL3260990,,CC(C)(C)c1cc(C(=O)/C(C#N)=N/Nc2cccc(Cl)c2)no1,CHEMBL3260990,ESI-09,ESI-09,99.35,1,63,1.12
E,1361108,CHEMBL2070953,,COc1ccc(-c2csc(NC(=O)[C@H]3CCCCN3S(=O)(=O)c3ccc(C)cc3)n2)cc1,CHEMBL2070953,ML-277,ML-277,99.32,1,64,1.14
E,316765,CHEMBL191083,"METHYLENE BLUE",CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1,CHEMBL550495,"METHYLENE BLUE","METHYLENE BLUE",99.16,1,65,1.16
E,572379,CHEMBL583194,,c1cncc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5ccc6[nH]ccc6c5)nc43)CC2)c1,CHEMBL583194,WAY-600,WAY-600,99.14,1,66,1.18
E,1415543,CHEMBL2143592,,Nc1nccc(Oc2ccc(NC(=O)c3c[nH]cc(-c4ccc(F)cc4)c3=O)cc2F)c1Cl,CHEMBL2143592,"BMS 794833","BMS 794833",98.28,1,67,1.19
E,2199359,CHEMBL3991934,,COCc1c(-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)c(F)c2)c2c(N)ncnn2c1CN1CCOCC1,CHEMBL3991934,ACTB-1003,ACTB-1003,97.7,1,68,1.21
E,1335704,CHEMBL2017974,BUPARLISIB,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,CHEMBL2017974,"BKM120 (NVP-BKM120)","BKM120 (NVP-BKM120)",97.63,1,69,1.23
E,37184,CHEMBL27289,CROCONAZOLE,C=C(c1ccccc1OCc1cccc(Cl)c1)n1ccnc1,CHEMBL27289,"CLOCONAZOLE HCL",CLOCONAZOLE,97.62,1,70,1.25
E,1352914,CHEMBL2051956,DEXNIGULDIPINE,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@@H]1c1cccc([N+](=O)[O-])c1,CHEMBL2051956,DEXNIGULDIPINE,DEXNIGULDIPINE,97.57,1,71,1.27
E,39672,CHEMBL29197,,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,CHEMBL1204168,"PD153035 (HYDROCHLOR","PD153035 (HYDROCHLOR",97.18,1,72,1.28
E,2224818,CHEMBL4084907,BIMIRALISIB,Nc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,CHEMBL4084907,BIMIRALISIB,BIMIRALISIB,97.15,1,73,1.3
E,1442049,CHEMBL2181226,,Cc1ccc(C)c(Oc2ccncc2C(=O)N2CCN(C3CC3)c3ccccc32)c1,CHEMBL2181226,TC-G-1005,TC-G-1005,97.03,1,74,1.32
E,928660,CHEMBL1504776,,O=C(Nc1ccc(CN2CCOCC2)cc1)c1ccc(-c2cccc(Cl)c2)o1,CHEMBL1504776,CID-2011756,CID-2011756,96.96,1,75,1.34
E,1528799,CHEMBL2346976,AZD3514,CC(=O)N1CCN(CCOc2ccc(C3CCN(C4=Nn5c(nnc5C(F)(F)F)CC4)CC3)cc2)CC1,CHEMBL2346976,AZD3514,AZD3514,96.84,1,76,1.35
E,153012,CHEMBL317840,HAEMAPORPHYRIN,CC1=C(CCC(=O)O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5C(C)O)c(C)c4C(C)O)C(C)=C3CCC(=O)O,CHEMBL317840,HEMATOPORPHYRIN,HEMATOPORPHYRIN,96.81,1,77,1.37
E,685991,CHEMBL1214141,,Cc1ccc(Nc2ncc3c(n2)N(C)C(=O)N(c2cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc2C)C3)cn1,CHEMBL1214141,GNF-7,GNF-7,96.7,1,78,1.39
E,743398,CHEMBL1319514,,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(C(=O)O)O2,CHEMBL1319514,TROLOX,TROLOX,96.64,1,79,1.41
E,1949793,CHEMBL3586573,,CCN1C(=O)CNc2ncc(-c3ccc(-c4nc[nH]n4)nc3C)nc21,CHEMBL3586573,CC-115,CC-115,96.61,1,80,1.43
E,556158,CHEMBL560895,,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](O)CC4)c3)c2C1,CHEMBL560895,SNX-2112,SNX-2112,96.57,1,81,1.44
E,35013,CHEMBL28324,,CN([C@@H](Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N1CCN(c2ccccc2)CC1)S(=O)(=O)c1cccc2cnccc12,CHEMBL28324,KN-62,KN-62,96.49,1,82,1.46
E,2281417,CHEMBL4203266,,COc1cc(N2CCC(N)CC2)ccc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1,CHEMBL4203266,AZD3463,AZD3463,96.47,1,83,1.48
E,198677,CHEMBL123292,CYCLOHEXIMIDE,C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1,CHEMBL123292,CYCLOHEXIMIDE,CYCLOHEXIMIDE,96.35,1,84,1.5
E,405455,CHEMBL539163,TANAPROGET,Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)OC(=S)N2,CHEMBL539163,TANAPROGET,TANAPROGET,96.23,1,85,1.51
E,2089491,CHEMBL3813873,PEXIDARTINIB,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,CHEMBL3813873,PEXIDARTINIB,PEXIDARTINIB,96.1,1,86,1.53
E,989701,CHEMBL1565817,,COC(=O)C[C@@](O)(CCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@@H]13)OCO4,CHEMBL1565817,HARRINGTONINE,HARRINGTONINE,96.04,1,87,1.55
E,1378263,CHEMBL2105993,"ALGESTONE ACETOPHENIDE",CC(=O)[C@@]12OC(C)(c3ccccc3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]12C,CHEMBL2105993,ALGESTONE-ACETOPHENI,ALGESTONE-ACETOPHENI,96.01,1,88,1.57
E,1376153,CHEMBL2103883,AVATROMBOPAG,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,CHEMBL2103883,AVATROMBOPAG,AVATROMBOPAG,95.95,1,89,1.59
E,150806,CHEMBL92870,LIDOFLAZINE,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,CHEMBL92870,LIDOFLAZINE,LIDOFLAZINE,95.92,1,90,1.6
E,477808,CHEMBL522502,,Nc1ccc2ncnc(NCCc3ccc(Oc4ccccc4)cc3)c2c1,CHEMBL522502,"QNZ (EVP4593)","QNZ (EVP4593)",95.82,1,91,1.62
E,88248,CHEMBL55400,PROFLAVINE,Nc1ccc2cc3ccc(N)cc3nc2c1,CHEMBL465704,"PROFLAVINE HEMISULFA","PROFLAVINE HEMISULFA",95.79,1,92,1.64
E,2297205,CHEMBL4224714,,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncccc34)cn2)cc1,CHEMBL4224714,PLX-647,PLX-647,95.73,1,93,1.66
E,2072190,CHEMBL3770173,,COc1cc2c(cc1NS(=O)(=O)c1ccc(Br)cc1C)n(C)c(=O)n2C,CHEMBL3770173,OF-1,OF-1,95.71,1,94,1.68
E,160056,CHEMBL95889,BETAINE,C[N+](C)(C)CC(=O)O,CHEMBL1201130,"BETAINE HYDROCHLORID","BETAINE HYDROCHLORID",95.67,1,95,1.69
E,1827400,CHEMBL3393066,,Cc1nc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc2n1C(C)C,CHEMBL3393066,VS-5584,VS-5584,95.51,1,96,1.71
E,1594543,CHEMBL3084652,,CCCCN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,CHEMBL3084652,JHW-007,JHW-007,95.49,1,97,1.73
E,16654,CHEMBL15891,LINDANE,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,CHEMBL15891,LINDANE,LINDANE,95.19,1,98,1.75
E,2341458,CHEMBL4303587,,,CHEMBL4303587,TOCOFERSOLAN,TOCOFERSOLAN,95.16,1,99,1.76
E,1587853,CHEMBL2441340,,Cc1cccc(CC(=O)N2CCc3c2ccc(-c2cn(C)c4ncnc(N)c24)c3F)n1,CHEMBL2441340,GSK2656157,GSK2656157,95,1,100,1.78
E,692934,CHEMBL1230584,,COc1c(C)cnc(Cn2cc(C#CCC(C)(C)O)c3c(Cl)nc(N)nc32)c1C,CHEMBL1230584,EC-144,EC-144,94.98,1,101,1.8
E,1334901,CHEMBL2017179,EVACETRAPIB,Cc1cc(C)c2c(c1)[C@@H](N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nnn(C)n1)CCCN2C[C@H]1CC[C@H](C(=O)O)CC1,CHEMBL2017179,"EVACETRAPIB (LY24845","EVACETRAPIB (LY24845",94.91,1,102,1.82
E,2335265,CHEMBL4297294,JNJ-42165279,O=C(Nc1cnccc1Cl)N1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1,CHEMBL4297294,JNJ-42165279,JNJ-42165279,94.87,1,103,1.84
E,2753,CHEMBL268868,DAPH,O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,CHEMBL268868,CGP-52411,CGP-52411,94.53,1,104,1.85
E,2179094,CHEMBL3969723,,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO,CHEMBL3991935,P276-00,P276-00,94.44,1,105,1.87
E,1377720,CHEMBL2105450,OXYCLOZANIDE,O=C(Nc1cc(Cl)cc(Cl)c1O)c1c(O)c(Cl)cc(Cl)c1Cl,CHEMBL2105450,OXYCLOZANIDE,OXYCLOZANIDE,94.41,1,106,1.89
E,391168,CHEMBL242948,POLAPREZINC,NCCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O,CHEMBL242948,CARNOSINE,CARNOSINE,94.34,1,107,1.91
E,1420215,CHEMBL2146722,,CC1CCN(C(c2ccc(F)cc2)c2ccc(C(C)C(=O)O)cc2-c2ccc(C(F)(F)F)cc2)CC1,CHEMBL2146722,TC-E-5006,TC-E-5006,94.13,1,108,1.92
E,58538,CHEMBL43184,AMINACRINE,Nc1c2ccccc2nc2ccccc12,CHEMBL43184,AMINACRINE,AMINACRINE,94.13,1,109,1.94
E,497878,CHEMBL478284,,CN(C)C(=O)C(=O)c1cn(C)c2cc(Cl)c(C(=O)N3CCC(Cc4ccc(F)cc4)CC3)cc12,CHEMBL478284,SX-011,SX-011,94.09,1,110,1.96
E,430646,CHEMBL264406,,CC(C)(C)n1nc(-c2cccc3ccccc23)c2c(N)ncnc21,CHEMBL264406,1-NAPHTHYL-PP1,1-NAPHTHYL-PP1,94.06,1,111,1.98
E,364141,CHEMBL1423,PIMOZIDE,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,CHEMBL1423,PIMOZIDE,PIMOZIDE,93.99,1,112,2.0
E,450555,CHEMBL460273,,O=C(Nc1ccccc1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,CHEMBL460273,"JNJ 1661010","JNJ 1661010",93.82,1,113,2.01
E,323063,CHEMBL195789,,CC(C)(C)c1ccc(/C=C/C(=O)Nc2ccc3c(c2)OCCO3)cc1,CHEMBL195789,AMG-9810,AMG-9810,93.68,1,114,2.03
E,2335281,CHEMBL4297310,ONC-201,Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12,CHEMBL4297310,ONC201,ONC201,93.62,1,115,2.05
E,1378007,CHEMBL2105737,SONIDEGIB,Cc1c(C(=O)Nc2ccc(N3C[C@H](C)O[C@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,CHEMBL2105737,"LDE225 (NVP-LDE225, ",LDE225,93.53,1,116,2.07
E,51162,CHEMBL416956,MEFLOQUINE,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,CHEMBL535650,"MEFLOQUINE HYDROCHLO",MEFLOQUINE,93.28,1,117,2.09
